plate,mjd,fiberID,subClass
448,51900,138,M1
448,51900,171,F5
448,51900,174,A0
448,51900,209,M9
448,51900,227,K5
448,51900,255,A0
448,51900,292,G2
497,51989,321,M6
497,51989,328,M5
497,51989,332,M6
497,51989,338,A0
497,51989,358,F5
497,51989,361,F5
497,51989,370,M7
497,51989,378,F9
497,51989,385,M0
497,51989,388,M8
497,51989,391,A0
497,51989,397,M5
497,51989,402,M0
497,51989,403,A0
497,51989,407,F5
497,51989,425,G0
497,51989,427,M6
497,51989,434,F5
497,51989,438,A0
497,51989,442,O
497,51989,445,OB
497,51989,446,M7
497,51989,464,A0
497,51989,487,K1
497,51989,498,M6
497,51989,501,M2
497,51989,511,M0
497,51989,518,M7
497,51989,521,K7
497,51989,527,F5
497,51989,528,M6
497,51989,533,A0
497,51989,537,F2
497,51989,539,M3
497,51989,551,F5
497,51989,554,F5
497,51989,559,A0
497,51989,582,A0
497,51989,589,M6
497,51989,591,M6
497,51989,618,F5
497,51989,622,M6
497,51989,635,M7
497,51989,636,M6
498,51973,7,M6
498,51984,7,M6
498,51984,30,M0
498,51973,31,M0
498,51973,43,A0
498,51984,43,A0
498,51973,45,M9
498,51984,52,M9
498,51984,82,M5
547,52207,62,M1
547,51959,69,A0
547,52207,72,M5
547,52207,73,K3
547,52207,74,M2
547,52207,79,A0
547,52207,81,A0
547,51959,83,F9
547,51959,86,M5
547,51959,89,F5
547,51959,101,A0
547,52207,106,F9
547,52207,107,F5
547,52207,116,M5
547,51959,119,K1
547,52207,122,M2
547,51959,132,F5
547,51959,140,F9
547,52207,142,F9
547,52207,156,F5
547,51959,157,A0
547,51959,169,K1
547,52207,170,A0
547,51959,175,K1
547,51959,183,M1
547,52207,190,K1
547,52207,199,K1
547,52207,205,F9
547,52207,206,K7
547,51959,208,K3
547,52207,225,K3
547,52207,242,F5
547,51959,248,F5
547,52207,248,F5
547,51959,254,A0
547,52207,254,F5
547,51959,258,M2
547,52207,260,F5
547,52207,262,M2
547,51959,267,F5
547,51959,270,F5
547,51959,272,G0
547,51959,274,G2
547,52207,275,A0
547,52207,276,F5
547,52207,287,K5
547,52207,288,G2
547,51959,289,F5
547,51959,293,A0
400,51820,621,K7
400,51820,627,G0
400,51820,630,A0
401,51788,16,F5
401,51788,18,G2
401,51788,21,F5
401,51788,25,F5
401,51788,33,G2
401,51788,44,G0
401,51788,48,F5
401,51788,84,M2
401,51788,95,M2
401,51788,122,F5
401,51788,173,F2
401,51788,189,M3
426,51882,459,K3
426,51882,460,K5
426,51882,468,A0
426,51882,476,A0p
426,51882,477,K5
426,51882,479,A0
426,51882,480,M1
426,51882,481,M8
426,51882,488,B9
426,51882,489,F5
426,51882,491,F2
426,51882,521,A0
426,51882,539,A0
426,51882,540,F2
426,51882,552,F5
426,51882,554,M9
426,51882,558,M7
426,51882,561,K5
426,51882,573,G2
426,51882,577,G2
426,51882,585,K5
426,51882,595,M1
426,51882,601,F5
426,51882,602,M4
426,51882,608,F5
426,51882,622,M0
426,51882,634,K7
426,51882,635,G2
426,51882,640,A0
427,51900,14,G2
427,51900,19,M2V
427,51900,26,A0
427,51900,27,A0
427,51900,29,F5
427,51900,48,F5
427,51900,54,K7
427,51900,86,G0
427,51900,88,M8
427,51900,90,K3
427,51900,94,G2
427,51900,96,A0
427,51900,133,B9
427,51900,139,A0
427,51900,149,M4
427,51900,183,M1
427,51900,185,M9
427,51900,189,M7
427,51900,209,F2
427,51900,215,K5
427,51900,240,A0
427,51900,243,A0
427,51900,277,K5
427,51900,278,M7
427,51900,285,F9
427,51900,286,G0
427,51900,309,F9
427,51900,310,K5
427,51900,320,OB
474,52000,523,A0
474,52000,530,A0
474,52000,538,A0
474,52000,551,OB
474,52000,569,F9
474,52000,572,M7
474,52000,577,F5
474,52000,591,G0
474,52000,600,F5
474,52000,614,A0
474,52000,625,M6
475,51965,14,M0
475,51965,29,F5
475,51965,47,K3
475,51965,71,F9
475,51965,87,F5
475,51965,101,OB
475,51965,105,F5
475,51965,107,F5
475,51965,118,G2
475,51965,119,M2
475,51965,127,A0
475,51965,138,M3
475,51965,151,G0
475,51965,167,F9
475,51965,175,K3
475,51965,177,G2
475,51965,189,F5
475,51965,279,K3
475,51965,285,F5
475,51965,293,M2
475,51965,328,A0
522,52024,543,F2
522,52024,551,A0
522,52024,556,M8
522,52024,559,A0
522,52024,565,K5
522,52024,568,F5
522,52024,573,F9
522,52024,574,M2
522,52024,585,K5
522,52024,594,M7
522,52024,603,A0
522,52024,618,A0
522,52024,628,G2
522,52024,631,M8
522,52024,634,F9
523,52026,5,F5
523,52026,11,M8
523,52026,26,F5
523,52026,28,M6
523,52026,37,A0
523,52026,50,A0
523,52026,59,F2
523,52026,60,M1
523,52026,61,M6
523,52026,70,M6
523,52026,97,M6
523,52026,98,G0
523,52026,108,K3
523,52026,110,A0
523,52026,130,M6
523,52026,133,M6
523,52026,140,M8
523,52026,154,A0
523,52026,159,M6
523,52026,171,M6
523,52026,173,M5
523,52026,190,M9
523,52026,195,M6
523,52026,214,M5
523,52026,229,K3
523,52026,246,M5
523,52026,251,M7
523,52026,259,O
523,52026,261,A0p
523,52026,263,F9
523,52026,266,F5
523,52026,267,M6
523,52026,270,A0
523,52026,287,A0
523,52026,289,M2
523,52026,293,K5
523,52026,296,M7
523,52026,297,A0
523,52026,298,A0
523,52026,300,F5
523,52026,304,F9
523,52026,313,M5
523,52026,314,M5
523,52026,319,F5
523,52026,320,M5
523,52026,322,A0
523,52026,332,M6
523,52026,345,M6
523,52026,346,A0
523,52026,347,K1
523,52026,352,M6
523,52026,357,A0
523,52026,358,A0
523,52026,368,F5
572,52289,5,F5
572,52289,19,F5
572,52289,21,A0
572,52289,34,M5
572,52289,40,F9
572,52289,43,F9
572,52289,51,M7
572,52289,56,M6
572,52289,58,M5
572,52289,71,F5
572,52289,76,M3
572,52289,106,A0
572,52289,119,F5
572,52289,124,M6
572,52289,132,M6
572,52289,142,M5
572,52289,151,M5
572,52289,162,G2
572,52289,166,B6
572,52289,170,F5
572,52289,187,K5
572,52289,189,K7
572,52289,195,F2
572,52289,196,M6
572,52289,202,F5
572,52289,208,A0
572,52289,219,K7
572,52289,251,A0
572,52289,252,G2
572,52289,254,F2
572,52289,271,F5
572,52289,272,M6
572,52289,285,K5
572,52289,354,F5
572,52289,364,M6
572,52289,367,M0V
572,52289,377,F5
572,52289,378,K3
572,52289,401,M5
572,52289,415,M7
572,52289,422,K5
572,52289,426,M8
572,52289,434,M5
572,52289,440,K7
572,52289,441,F9
572,52289,449,F5
572,52289,450,M8
572,52289,451,A0
572,52289,456,A0
572,52289,465,F5
572,52289,474,F5
572,52289,496,K1
428,51883,333,F2
428,51883,337,F5
428,51883,345,A0
428,51883,356,F9
428,51883,361,K7
428,51883,365,K5
428,51883,370,A0
428,51883,375,F5
428,51883,377,M1
428,51883,384,K5
428,51883,396,A0
428,51883,403,M6
428,51883,414,A0
428,51883,425,K3
428,51883,428,F9
428,51883,431,K7
428,51883,432,G2
428,51883,435,M2
428,51883,437,K3
428,51883,440,K5
428,51883,445,F2
428,51883,456,F9
428,51883,457,K5
428,51883,460,F9
428,51883,469,F9
428,51883,470,M9
428,51883,476,M3
428,51883,493,M6
428,51883,496,A0
428,51883,497,K1
428,51883,515,G2
428,51883,520,K7
428,51883,526,F5
428,51883,541,G2
428,51883,542,M0
428,51883,547,K3
428,51883,548,K1
428,51883,549,M8
428,51883,550,K7
428,51883,561,K7
428,51883,566,K3
428,51883,573,F9
428,51883,575,K5
428,51883,590,F9
428,51883,593,K3
428,51883,600,F9
428,51883,602,F9
428,51883,603,A0
428,51883,605,K3
428,51883,606,M3
428,51883,608,K7
428,51883,611,K5
428,51883,615,F2
428,51883,617,K3
428,51883,618,M4
428,51883,622,F9
428,51883,625,K3
428,51883,626,G2
428,51883,627,M7
428,51883,629,F9
428,51883,630,K3
428,51883,631,K1
428,51883,632,K7
428,51883,634,K1
428,51883,635,K3
428,51883,637,K3
428,51883,639,K5
429,51820,14,F2
429,51820,38,M9
476,52314,126,K3
476,52314,135,F5
476,52027,136,K3
476,52027,139,F5
476,52027,146,K7
476,52314,148,K7
476,52027,151,G0
476,52314,157,G0
476,52027,162,G2
476,52314,162,F5
476,52314,164,K3
476,52027,172,F5
476,52314,179,G2
476,52027,180,M0
476,52314,185,F5
476,52314,186,A0
476,52314,189,F9
476,52027,190,F9
476,52027,191,F5
476,52027,194,A0
476,52314,206,F5
476,52027,207,A0
476,52027,216,F5
476,52314,216,F5
476,52314,222,K3
476,52027,225,K1
476,52027,226,F5
476,52314,227,F5
476,52314,228,F2
476,52027,240,F2
476,52027,245,M5
476,52027,248,K3
476,52314,254,M6
476,52027,259,M6
476,52314,259,M6
476,52314,262,M6
476,52027,263,M5
476,52314,263,A0
476,52314,265,A0p
476,52027,266,M6
476,52314,266,M6
476,52027,268,M5
476,52314,270,M5
476,52027,278,F5
476,52027,280,A0
476,52027,281,F9
476,52314,282,M2V
476,52027,287,K5
476,52314,288,F9
476,52314,293,K5
476,52027,300,M2V
476,52314,323,K3
476,52027,324,K7
476,52314,326,K7
476,52027,329,K5
476,52314,350,M5
476,52027,352,K7
476,52314,352,K7
476,52027,360,M5
476,52027,362,B6
476,52314,365,K5
476,52027,366,K5
476,52314,371,A0p
524,52027,249,A0
524,52027,257,F5
524,52027,267,F5
524,52027,276,K3
524,52027,290,M6
524,52027,291,M6
524,52027,293,F5
524,52027,337,A0
524,52027,343,A0
524,52027,355,OB
524,52027,408,M7
524,52027,421,F5
524,52027,426,A0
524,52027,434,M6
524,52027,438,M6
524,52027,444,F5
524,52027,471,A0
524,52027,479,F9
524,52027,494,M5
524,52027,502,G2
524,52027,503,F9
524,52027,514,A0
524,52027,521,F5
524,52027,523,G2
524,52027,525,A0
524,52027,542,M3
524,52027,545,G2
524,52027,546,A0
524,52027,547,A0
524,52027,549,M7
524,52027,553,A0
524,52027,561,M6
524,52027,566,M6
524,52027,567,F5
524,52027,570,F5
524,52027,574,K7
524,52027,576,G2
524,52027,584,K7
524,52027,605,A0
524,52027,606,M6
524,52027,614,A0
524,52027,615,K3
524,52027,621,M6
524,52027,624,A0
525,52029,6,K1
525,52295,6,F5
525,52029,14,F5
525,52295,19,K1
525,52029,30,F5
525,52295,30,K1
525,52295,40,A0
525,52029,41,M5
525,52295,45,A0
525,52029,48,A0p
525,52295,50,A0p
525,52029,52,M6
525,52029,53,F5
525,52295,53,M5
525,52295,57,M6
574,52356,183,M9
574,52347,188,F9
574,52347,190,M9
574,52366,190,M9
574,52347,196,G0
574,52355,196,F2
574,52356,197,G0
574,52366,197,F5
574,52347,198,M0V
574,52355,198,M0V
574,52356,198,M0V
574,52366,198,M0V
574,52347,199,A0
574,52355,199,A0
574,52356,199,A0
574,52366,199,A0
574,52356,205,A0
574,52355,208,A0p
574,52366,210,A0
574,52356,214,A0
574,52347,217,A0
574,52355,219,A0
574,52347,223,M6
574,52366,223,M7
574,52347,226,A0
574,52355,226,A0
574,52366,227,A0
574,52356,228,A0
574,52355,229,M7
574,52356,230,M7
574,52347,231,M0
574,52355,231,M0
574,52356,231,M0
574,52366,231,M0
574,52347,233,F9
396,51816,135,A0
396,51816,141,M3
396,51816,145,M2
396,51816,157,M1
396,51816,169,F5
396,51816,200,F2
396,51816,232,F5
396,51816,248,M1
396,51816,316,F5
425,51898,364,F5
425,51884,366,M3
425,51898,366,M3
425,51884,375,F5
425,51898,381,F2
425,51884,384,F2
425,51884,402,M8
425,51898,402,M7
425,51884,412,M7
425,51898,416,M7
425,51898,421,A0
425,51884,422,A0
425,51898,439,M1
425,51884,440,M1
425,51884,456,A0
425,51898,456,A0
425,51898,463,F5
425,51884,467,F5
425,51884,481,A0
425,51898,483,A0
425,51898,486,A0
425,51884,500,A0
425,51898,516,G0
425,51884,519,F2
425,51898,522,M3
425,51884,524,M3
425,51884,533,A0
425,51898,536,A0
425,51884,539,K7
425,51898,539,K7
425,51884,541,G0
425,51898,541,F2
425,51898,558,A0
425,51898,563,F9
425,51884,570,K5
425,51898,570,K7
425,51884,571,F9
425,51898,575,K1
425,51898,577,F5
425,51884,579,F2
425,51884,580,K1
425,51898,580,M7
425,51884,596,A0
425,51898,596,A0
425,51884,605,K1
425,51898,605,K1
425,51884,606,K3
425,51898,608,K5
425,51884,612,F5
476,52027,381,F2
476,52314,382,F5
476,52314,384,F5
476,52027,388,F5
476,52027,390,M6
476,52314,394,M6
476,52027,397,M6
476,52314,397,M6
476,52027,403,M0
476,52314,407,M2
476,52027,408,M2
476,52314,411,M0
476,52314,422,F9
476,52027,424,F9
476,52027,431,K3
476,52314,432,M6
476,52314,439,K3
476,52027,440,M6
476,52027,443,F5
476,52314,448,A0
476,52314,450,F5
476,52027,453,A0
476,52027,454,M2
476,52027,455,G0
476,52314,455,G0
476,52314,460,M2
476,52027,464,M7
476,52314,469,M7
476,52027,474,F5
476,52314,479,A0
476,52027,481,M7
476,52314,482,M8
476,52027,495,F5
476,52314,496,F5
476,52027,504,M5
476,52314,509,M6
476,52314,513,M5
476,52027,519,M6
476,52027,526,K7
476,52314,527,G0
476,52314,531,K5
476,52027,535,G2
476,52314,538,K7
476,52027,539,K5
476,52027,543,A0
476,52314,543,G0
476,52314,546,OB
476,52027,551,OB
476,52314,553,OB
476,52027,554,F2
476,52314,558,G2
476,52027,560,F2
476,52314,560,A0
476,52027,561,A0
476,52027,563,M6
476,52027,564,F2
476,52314,564,F9
476,52314,565,A0
476,52314,566,M1
476,52027,567,A0
476,52314,568,G2
476,52027,570,F5
476,52027,572,M4
476,52027,573,G2
476,52314,573,M4
476,52027,575,F5
476,52314,575,F5
476,52314,576,A0
476,52027,578,F9
476,52314,578,M6
476,52314,579,F5
476,52027,580,M1
476,52314,580,F2
476,52314,581,M2
476,52314,602,A0
476,52027,620,A0
476,52314,625,M3
476,52314,628,A0
525,52029,315,F5
525,52029,328,F5
525,52295,328,F5
525,52295,362,M2
525,52029,389,A0
525,52295,394,A0
525,52029,401,A0
525,52295,402,M7
525,52029,409,M7
525,52295,410,A0
525,52295,422,A0
525,52295,423,B6
525,52029,424,A0
525,52029,427,B9
525,52029,433,M6
525,52029,435,F9
525,52295,435,F9
525,52295,437,A0
525,52295,438,M6
525,52029,439,A0
525,52295,442,M2
525,52295,443,K7
525,52029,447,M2
525,52029,450,K7
525,52295,451,K7
525,52029,456,M4
525,52295,458,M3
525,52029,460,K7
525,52295,470,A0
525,52029,478,A0
525,52295,481,A0
525,52295,485,K5
525,52029,493,K3
525,52295,494,M2
525,52029,495,M2
525,52295,498,K3
525,52029,499,F5
525,52029,501,A0
525,52295,503,A0
525,52029,509,M4
525,52029,513,M5
525,52295,516,M5
525,52029,517,G2
525,52295,518,M4
525,52295,520,G2
525,52029,526,G2
525,52295,526,G2
525,52029,528,F9
525,52029,529,M6
525,52295,529,M7
525,52295,530,F9
525,52295,535,F5
525,52029,537,F5
525,52029,543,F5
525,52029,544,K3
525,52295,544,A0p
525,52295,548,K3
525,52295,550,G0
525,52029,551,G2
525,52029,552,A0p
525,52295,553,F5
525,52295,555,A0
525,52029,556,A0
525,52295,562,A0
525,52029,565,A0
574,52355,435,F5
574,52356,435,F5
574,52347,436,A0
574,52355,436,A0
574,52356,436,A0
574,52347,438,A0
574,52366,438,A0
574,52347,439,K7
574,52355,440,M8
574,52356,440,M7
574,52347,443,F5
574,52366,446,F5
574,52355,450,F5
574,52356,450,F5
574,52366,450,A0
574,52355,451,A0
574,52356,451,A0
574,52347,454,A0
574,52366,454,F5
574,52355,459,F5
574,52356,459,F5
574,52347,460,F5
574,52347,461,M6
574,52355,463,A0
574,52356,463,A0
431,51877,565,A0
431,51877,566,A0
431,51877,567,F9
431,51877,570,A0
431,51877,572,A0
431,51877,576,A0
431,51877,577,A0
431,51877,579,A0
431,51877,586,K7
431,51877,592,K7
431,51877,604,M0
431,51877,605,A0
431,51877,608,A0
431,51877,609,A0
431,51877,610,A0
431,51877,615,F5
431,51877,622,M5
431,51877,635,K1
431,51877,638,K1
432,51884,3,F5
432,51884,11,K5
432,51884,16,K5
432,51884,18,G2
432,51884,26,K3
432,51884,28,F5
432,51884,29,M7
432,51884,30,A0
432,51884,37,K3
432,51884,59,F5
432,51884,64,M7
432,51884,65,K5
432,51884,70,F9
432,51884,81,F5
432,51884,119,M0
432,51884,120,M6
432,51884,121,K7
432,51884,122,M0
432,51884,130,K3
432,51884,131,B9
432,51884,137,K5
432,51884,153,K3
432,51884,156,K5
432,51884,157,M4
483,51924,196,M6
483,51942,198,M6
483,51924,203,A0
483,51924,205,OB
483,51924,207,F2
483,51902,208,A0
483,51902,209,A0
483,51924,209,M2
483,51942,210,M2
483,51942,213,F2
483,51942,214,M6
483,51924,215,M6
483,51902,217,M5
483,51902,221,G0
483,51902,223,M6
483,51902,226,A0
483,51924,227,F5
483,51942,227,M5
483,51924,228,F5
483,51902,234,M2
483,51942,235,F5
483,51924,238,M5
483,51924,241,M5
483,51942,243,M5
483,51902,245,F5
483,51942,246,G0
483,51942,252,M6
483,51924,253,M5
483,51942,255,M5
483,51902,257,G0
483,51924,258,M5
483,51902,259,G0
483,51902,260,M7
483,51924,260,G0
483,51924,261,M7
483,51902,263,M6
483,51942,265,G0
483,51924,270,F5
483,51942,270,M7
483,51902,271,M5
483,51924,273,G0
483,51924,274,F2
483,51902,275,M6
483,51902,276,G2
483,51942,277,G0
483,51942,279,G0
483,51942,281,M6
483,51924,283,A0
483,51902,284,G2
483,51924,284,F5
483,51942,284,F5
483,51902,286,A0
483,51942,286,A0
483,51924,288,M6
483,51902,292,A0
483,51924,293,F5
483,51902,294,M5
483,51942,294,M6
483,51924,296,G0
483,51942,296,F5
483,51924,300,M5
483,51902,302,M6
483,51924,303,A0
483,51942,303,A0
483,51902,304,F5
483,51924,306,A0
483,51902,307,A0
483,51924,307,G2
483,51902,309,F5
483,51942,309,G2
483,51924,310,M7
483,51902,311,F5
483,51942,312,A0
483,51942,313,M3
483,51942,315,M5
483,51902,319,M6
483,51924,319,M5
483,51902,321,F9
483,51902,325,A0
483,51902,328,M6
483,51942,334,M6
483,51924,336,M6
483,51902,338,F5
483,51902,339,M6
483,51902,344,M6
483,51924,345,M6
483,51942,345,F9
483,51924,346,A0
483,51942,349,M6
483,51924,351,F9
483,51924,353,M6
483,51942,353,F5
483,51924,354,F5
483,51942,359,A0
531,52028,230,K7
531,52028,241,M7
531,52028,246,M6
531,52028,249,K1
531,52028,253,F5
531,52028,254,A0
531,52028,257,G2
531,52028,260,A0
531,52028,262,M8
531,52028,267,M3
531,52028,271,K5
531,52028,278,A0
531,52028,285,K5
531,52028,288,K5
531,52028,297,A0
531,52028,301,M5
531,52028,303,F5
531,52028,305,M5
531,52028,306,A0
531,52028,307,M6
531,52028,309,K5
531,52028,310,M6
531,52028,324,A0
531,52028,326,A0
531,52028,327,F5
531,52028,344,M6
531,52028,349,F5
531,52028,363,F9
531,52028,368,A0
531,52028,370,M6
531,52028,371,F5
531,52028,373,F5
531,52028,374,A0
531,52028,375,G2
531,52028,378,G2
531,52028,394,A0
531,52028,396,A0
531,52028,402,A0
531,52028,404,K7
531,52028,414,A0p
531,52028,415,F5
531,52028,421,F5
531,52028,444,A0
531,52028,450,F5
531,52028,459,A0
531,52028,460,M6
531,52028,466,M5
531,52028,522,F5
531,52028,524,F5
531,52028,539,F5
531,52028,548,M6
531,52028,556,K5
531,52028,560,A0
531,52028,567,M7
531,52028,570,K5
531,52028,574,M6
531,52028,575,A0
531,52028,576,A0
531,52028,583,A0
531,52028,588,M6
531,52028,590,F5
531,52028,606,M8
531,52028,611,A0
531,52028,629,A0
531,52028,632,F5
531,52028,633,M4
531,52028,636,M5
531,52028,639,F5
531,52028,640,M7
532,51993,36,A0p
532,51993,54,A0
532,51993,58,A0
532,51993,70,A0
532,51993,79,A0
532,51993,86,A0
532,51993,95,M6
580,52368,70,A0
580,52368,80,F9
580,52368,83,M6
580,52368,87,M6
580,52368,100,O
580,52368,123,G2
580,52368,128,A0p
580,52368,141,F5
580,52368,143,A0
580,52368,147,A0
580,52368,161,A0
580,52368,173,M2
580,52368,199,M6
406,51876,152,B9
406,51900,152,B9
406,51869,153,M4
406,51876,153,G2
406,51900,153,M4
406,52238,154,M4
406,51817,155,G2
406,51876,155,M8
406,51817,156,M8
406,51869,156,M8
406,52238,156,M8
406,51817,157,G2
406,51869,157,G2
406,51900,157,G2
406,52238,157,G2
406,51817,158,G0
406,51817,159,B9
406,51869,159,F2
406,51876,159,M3
406,51900,159,G2
406,52238,159,G2
406,51876,160,G2
406,51900,160,M8
406,52238,160,B9
406,51869,162,F5
406,51869,163,A0
406,51900,163,A0
406,51876,166,F5
406,52238,170,F5
406,51817,172,F5
406,51817,173,A0
406,52238,173,A0
406,51900,177,F5
406,51876,179,A0
406,51876,181,K1
406,51900,181,F5
406,52238,182,K3
406,51817,183,F5
406,51869,186,F5
406,51900,186,K1
406,51869,187,K1
406,51817,190,K1
435,51882,262,K7
435,51882,263,M6
435,51882,266,A0
435,51882,267,K5
435,51882,268,A0
435,51882,272,F5
435,51882,276,G2
435,51882,285,F9
435,51882,286,F5
435,51882,294,M9
435,51882,298,F5
435,51882,301,K5
435,51882,305,F5
435,51882,306,A0
435,51882,312,K1
435,51882,316,F5
435,51882,317,F5
435,51882,324,M3
435,51882,335,A0
435,51882,337,G2
435,51882,338,M1
435,51882,339,M9
435,51882,343,F2
435,51882,350,M5
435,51882,355,F5
435,51882,364,G0
435,51882,369,F2
435,51882,370,F5
435,51882,372,M3
435,51882,375,OB
435,51882,376,M6
435,51882,377,M5
435,51882,380,M6
435,51882,381,K1
435,51882,388,K7
435,51882,402,A0
435,51882,403,F5
435,51882,404,F9
435,51882,410,K5
435,51882,412,M2
435,51882,418,M0
435,51882,422,F5
435,51882,423,M4
435,51882,424,K7
435,51882,427,M2
435,51882,445,F5
435,51882,451,F2
435,51882,452,F5
435,51882,458,F5
435,51882,462,M8
435,51882,469,F5
435,51882,476,F5
435,51882,486,F5
435,51882,494,F5
435,51882,496,M2
435,51882,499,F2
435,51882,514,M4
435,51882,518,A0
435,51882,521,K7
435,51882,525,M0
435,51882,527,M6
435,51882,531,F9
435,51882,542,A0
435,51882,564,F5
435,51882,565,M6
435,51882,576,F9
435,51882,587,F5
435,51882,595,M5
435,51882,600,G2
435,51882,603,K5
435,51882,605,A0
435,51882,612,M5
435,51882,615,A0
435,51882,616,M1
435,51882,618,A0
435,51882,620,A0
435,51882,626,K3
435,51882,636,M6
435,51882,640,F9
436,51883,14,M1
436,51883,31,K7
436,51883,36,M3
436,51883,50,M4
436,51883,70,A0
436,51883,75,K3
436,51883,83,K5
436,51883,85,F5
436,51883,105,F9
436,51883,111,M5
485,51909,538,M5
485,51909,545,M5
485,51909,553,M5
485,51909,569,M3
485,51909,577,M5
485,51909,580,G2
485,51909,586,M5
485,51909,589,M0V
485,51909,600,M6
485,51909,605,M5
485,51909,606,F9
485,51909,614,F5
485,51909,618,M6
485,51909,625,F9
485,51909,629,M6
485,51909,633,F5
485,51909,637,M5
486,51910,7,F9
486,51910,36,M2
486,51910,71,K1
486,51910,76,M9
486,51910,102,F5
486,51910,117,G2
486,51910,124,F5
486,51910,163,F5
486,51910,176,F2
486,51910,191,G0
486,51910,197,F5
486,51910,245,F5
486,51910,281,G0
486,51910,291,A0
486,51910,292,G2
486,51910,301,G2
486,51910,316,G0
486,51910,322,F5
486,51910,351,F5
486,51910,364,A0
486,51910,367,K7
486,51910,381,K1
486,51910,391,F2
486,51910,406,M3
534,51997,403,G2
534,51997,404,A0
534,51997,419,F9
534,51997,442,K5
534,51997,467,A0
534,51997,479,A0
534,51997,484,M6
534,51997,489,A0
534,51997,542,K5
534,51997,561,F5
534,51997,570,K3
534,51997,581,K3
534,51997,596,G2
534,51997,603,F5
534,51997,624,K7
534,51997,632,F5
534,51997,637,F5
534,51997,638,F5
534,51997,640,F5
535,51999,2,A0
535,51999,4,F9
535,51999,10,F9
535,51999,19,F5
535,51999,34,F5
535,51999,41,M7
535,51999,124,F2
535,51999,141,G2
535,51999,143,F9
535,51999,168,F9
535,51999,175,A0
535,51999,191,M2
535,51999,200,G0
535,51999,211,F5
582,52045,178,M5
582,52045,186,A0
582,52045,193,M6
582,52045,200,M3
582,52045,208,F5
582,52045,212,A0
582,52045,214,A0
582,52045,216,F5
582,52045,226,M6
582,52045,227,F5
582,52045,241,M5
582,52045,250,M5
582,52045,262,M6
582,52045,285,OB
582,52045,290,M8
582,52045,296,A0
582,52045,307,F5
582,52045,309,M5
582,52045,313,K3
582,52045,317,F5
582,52045,321,A0
407,51820,57,A0
407,51820,64,M8
407,51820,65,A0
407,51820,93,F2
407,51820,94,M8
407,51820,97,M6
407,51820,100,M4
407,51820,102,M6
407,51820,111,M3
407,51820,113,A0
407,51820,114,G2
407,51820,115,M2
407,51820,137,F5
407,51820,151,A0
407,51820,173,A0
407,51820,177,M7
407,51820,185,F5
407,51820,188,M3
407,51820,191,M2
407,51820,195,M7
407,51820,202,M5
407,51820,211,F9
407,51820,213,F9
407,51820,233,G0
407,51820,235,A0
407,51820,258,G0
407,51820,264,A0
407,51820,274,M3
407,51820,278,M6
437,51876,488,M6
437,51869,490,M6
437,51876,492,M6
437,51869,494,A0
437,51876,495,M6
437,51869,514,M4
437,51869,517,G2
437,51876,517,F9
437,51876,519,M5
437,51869,524,M3
437,51869,525,F5
437,51876,528,M3
437,51876,529,F5
437,51876,535,F5
437,51869,537,F5
437,51869,543,F5
437,51876,544,A0
437,51876,546,F5
437,51869,551,A0
437,51869,552,K5
437,51876,552,K7
437,51876,557,F5
437,51869,560,F5
437,51876,567,M3
437,51876,571,M6
437,51869,572,M3
437,51869,578,M6
437,51876,581,F5
437,51869,582,F5
437,51869,585,OB
437,51876,586,OB
437,51876,588,K7
437,51869,590,K7
437,51876,593,M0
437,51869,598,M0
437,51869,604,K3
437,51869,606,F5
437,51876,606,F5
437,51869,608,M0
437,51876,608,F5
437,51876,610,K5
437,51869,619,F5
437,51876,620,M0
437,51876,629,F5
437,51869,630,F5
438,51884,5,F5
438,51884,7,M9
438,51884,8,F5
438,51884,9,F9
438,51884,10,F5
438,51884,23,F9
438,51884,52,M1
438,51884,70,A0
438,51884,82,M6
438,51884,96,A0
438,51884,103,M6
438,51884,109,A0
438,51884,121,K7
438,51884,136,F5
438,51884,137,F5
438,51884,142,A0
438,51884,145,K3
438,51884,146,M6
438,51884,154,M2
438,51884,158,A0
438,51884,170,K3
438,51884,172,A0
438,51884,178,G2
438,51884,193,M2
487,51943,289,A0
487,51943,297,M6
487,51943,307,F5
487,51943,322,M6
487,51943,330,F5
487,51943,341,F9
487,51943,379,A0
487,51943,384,M7
487,51943,395,A0
487,51943,397,M5
487,51943,405,M6
487,51943,411,M6
487,51943,420,F9
487,51943,421,M6
487,51943,426,M5
487,51943,434,A0
487,51943,435,M2
487,51943,507,F9
487,51943,530,A0
487,51943,532,M6
487,51943,533,A0
487,51943,538,F5
487,51943,539,OB
487,51943,543,G2
487,51943,547,K7
487,51943,548,M5
487,51943,559,M0
487,51943,561,A0
487,51943,567,M6
487,51943,575,G2
487,51943,588,M5
487,51943,594,M6
487,51943,597,M5
487,51943,626,F5
487,51943,629,M3
488,51914,18,F5
488,51914,22,M7
488,51914,27,F5
488,51914,28,M9
488,51914,40,M6
488,51914,45,A0
488,51914,82,K7
488,51914,97,M7
488,51914,113,G2
488,51914,121,F2
488,51914,130,M3
488,51914,131,F5
536,52024,89,F5
536,52024,90,F5
536,52024,93,A0
536,52024,100,B6
536,52024,105,M6
536,52024,114,G2
536,52024,118,M1
536,52024,134,A0
536,52024,140,M6
536,52024,151,M7
536,52024,159,A0
536,52024,162,M7
